session_id,user_id,vehicle_id,station_id,start_time,end_time,duration_min,energy_kWh,session_day,session_type
CS2058,U474,V447,S068,2024-11-13 20:28:00,2024-11-13 21:00:00,32,11.85,Weekday,Emergency
CS2059,U033,V246,S092,2024-11-26 21:51:00,2024-11-26 22:47:00,56,18.52,Weekday,Occasional
CS2060,U436,V353,S014,2024-11-04 21:23:00,2024-11-04 23:23:00,120,101.72,Weekday,Emergency
CS2061,U308,V434,S067,2024-11-23 08:42:00,2024-11-23 09:54:00,72,21.83,Weekend,Occasional
CS2062,U338,V369,S093,2024-11-19 13:03:00,2024-11-19 14:27:00,84,37.64,Weekday,Regular
CS2063,U089,V350,S073,2024-11-06 15:44:00,2024-11-06 16:24:00,40,17.94,Weekday,Regular
CS2064,U409,V171,S010,2024-11-11 13:36:00,2024-11-11 15:30:00,114,72.67,Weekday,Emergency
CS2065,U148,V228,S060,2024-11-15 06:16:00,2024-11-15 08:12:00,116,38.76,Weekend,Occasional
CS2066,U314,V340,S060,2024-11-10 17:28:00,2024-11-10 18:33:00,65,18.74,Weekday,Occasional
CS2067,U464,V089,S013,2024-11-03 22:29:00,2024-11-03 23:54:00,85,68.9,Weekday,Regular
CS2068,U227,V349,S071,2024-11-10 22:23:00,2024-11-10 23:11:00,48,31.87,Weekend,Emergency
CS2069,U275,V121,S022,2024-11-04 07:39:00,2024-11-04 08:40:00,61,52.37,Weekday,Emergency
CS2070,U372,V335,S026,2024-11-04 21:37:00,2024-11-04 22:40:00,63,24.03,Weekend,Occasional
CS2071,U168,V121,S092,2024-11-25 22:54:00,2024-11-25 23:25:00,31,25.28,Weekday,Regular
CS2072,U098,V232,S002,2024-11-23 22:32:00,2024-11-23 23:32:00,60,34.09,Weekend,Occasional
CS2073,U139,V298,S016,2024-11-28 13:59:00,2024-11-28 15:42:00,103,88.01,Weekday,Occasional
CS2074,U355,V211,S085,2024-11-27 15:55:00,2024-11-27 17:47:00,112,56.89,Weekday,Regular
CS2075,U095,V430,S082,2024-11-09 14:04:00,2024-11-09 14:58:00,54,30.91,Weekend,Regular
CS2076,U128,V025,S040,2024-11-22 12:45:00,2024-11-22 13:29:00,44,18.42,Weekend,Emergency
CS2077,U140,V102,S024,2024-11-28 10:12:00,2024-11-28 11:56:00,104,41.83,Weekday,Regular
CS2078,U033,V191,S048,2024-11-23 18:45:00,2024-11-23 19:21:00,36,30.07,Weekday,Emergency
CS2079,U359,V451,S003,2024-11-14 20:45:00,2024-11-14 21:54:00,69,48.29,Weekday,Emergency
CS2080,U248,V468,S007,2024-11-10 21:21:00,2024-11-10 22:13:00,52,19.43,Weekday,Occasional
CS2081,U468,V496,S048,2024-11-21 18:09:00,2024-11-21 19:16:00,67,23.88,Weekday,Occasional
CS2082,U442,V017,S090,2024-11-17 07:42:00,2024-11-17 09:07:00,85,44.25,Weekend,Regular
CS2083,U203,V310,S032,2024-11-06 07:46:00,2024-11-06 09:32:00,106,79.4,Weekend,Occasional
CS2084,U161,V266,S077,2024-11-12 07:13:00,2024-11-12 07:54:00,41,19.65,Weekend,Regular
CS2085,U214,V462,S063,2024-11-06 06:32:00,2024-11-06 08:12:00,100,25.83,Weekday,Emergency
CS2086,U084,V418,S044,2024-11-17 09:06:00,2024-11-17 10:19:00,73,34.86,Weekday,Emergency
CS2087,U367,V316,S044,2024-11-14 07:23:00,2024-11-14 08:33:00,70,20.88,Weekend,Emergency
CS2088,U202,V493,S096,2024-11-24 07:02:00,2024-11-24 07:59:00,57,15.28,Weekend,Occasional
CS2089,U336,V191,S092,2024-11-23 13:26:00,2024-11-23 15:07:00,101,67.57,Weekend,Occasional
CS2090,U307,V007,S003,2024-11-23 21:30:00,2024-11-23 22:08:00,38,21.47,Weekend,Regular
CS2091,U366,V331,S064,2024-11-14 16:16:00,2024-11-14 17:36:00,80,26.87,Weekday,Regular
CS2092,U167,V354,S063,2024-11-14 12:46:00,2024-11-14 13:16:00,30,8.36,Weekday,Emergency
CS2093,U045,V117,S002,2024-11-01 15:22:00,2024-11-01 16:20:00,58,52.72,Weekday,Emergency
CS2094,U312,V446,S079,2024-11-25 16:39:00,2024-11-25 17:55:00,76,28.77,Weekend,Regular
CS2095,U097,V356,S012,2024-11-01 09:20:00,2024-11-01 10:00:00,40,20.38,Weekday,Regular
CS2096,U096,V322,S088,2024-11-26 22:51:00,2024-11-26 23:47:00,56,28.7,Weekday,Regular
CS2097,U353,V074,S048,2024-11-17 17:08:00,2024-11-17 18:22:00,74,38.57,Weekend,Emergency
CS2098,U071,V465,S052,2024-11-20 22:36:00,2024-11-21 00:18:00,102,57.8,Weekday,Regular
CS2099,U281,V471,S020,2024-11-03 16:02:00,2024-11-03 16:55:00,53,40.99,Weekday,Occasional
CS2100,U113,V184,S064,2024-11-14 17:19:00,2024-11-14 18:23:00,64,42.68,Weekend,Occasional
CS2101,U329,V380,S098,2024-11-27 07:33:00,2024-11-27 08:41:00,68,24.04,Weekday,Occasional
CS2102,U322,V335,S015,2024-11-25 11:41:00,2024-11-25 13:35:00,114,54.83,Weekday,Regular
CS2103,U093,V380,S088,2024-11-10 08:11:00,2024-11-10 08:41:00,30,13.49,Weekday,Emergency
CS2104,U108,V004,S006,2024-11-11 12:36:00,2024-11-11 13:34:00,58,21.71,Weekend,Occasional
CS2105,U249,V443,S067,2024-11-25 06:01:00,2024-11-25 06:54:00,53,18.68,Weekend,Emergency
CS2106,U011,V215,S050,2024-11-27 21:09:00,2024-11-27 22:38:00,89,73.72,Weekday,Emergency
CS2107,U473,V485,S084,2024-11-22 14:00:00,2024-11-22 15:03:00,63,33.19,Weekend,Emergency
CS2108,U067,V239,S003,2024-11-26 18:50:00,2024-11-26 20:36:00,106,56.01,Weekday,Occasional
CS2109,U293,V314,S064,2024-11-09 08:02:00,2024-11-09 08:38:00,36,33.85,Weekend,Emergency
CS2110,U020,V089,S069,2024-11-08 06:19:00,2024-11-08 07:26:00,67,48.11,Weekday,Regular
CS2111,U446,V219,S081,2024-11-18 20:59:00,2024-11-18 22:14:00,75,58.98,Weekend,Occasional
CS2112,U258,V394,S035,2024-11-27 15:57:00,2024-11-27 16:34:00,37,22.12,Weekend,Occasional
CS2113,U391,V450,S052,2024-11-27 21:57:00,2024-11-27 23:35:00,98,74.94,Weekday,Regular
CS2114,U129,V014,S076,2024-11-28 17:58:00,2024-11-28 19:37:00,99,30.72,Weekend,Regular
CS2115,U456,V448,S012,2024-11-22 06:57:00,2024-11-22 08:52:00,115,57.68,Weekday,Regular
CS2116,U061,V143,S069,2024-11-25 15:51:00,2024-11-25 16:58:00,67,58.62,Weekend,Regular
CS2117,U002,V047,S033,2024-11-25 13:29:00,2024-11-25 15:29:00,120,52.88,Weekend,Regular
CS2118,U196,V500,S028,2024-11-06 16:34:00,2024-11-06 17:12:00,38,28.14,Weekday,Occasional
CS2119,U053,V409,S061,2024-11-21 17:50:00,2024-11-21 19:03:00,73,28.36,Weekend,Occasional
CS2120,U337,V079,S054,2024-11-17 08:43:00,2024-11-17 09:15:00,32,28.03,Weekend,Occasional
CS2121,U065,V240,S079,2024-11-21 13:24:00,2024-11-21 14:13:00,49,25.98,Weekday,Emergency
CS2122,U168,V403,S055,2024-11-15 09:27:00,2024-11-15 10:15:00,48,33.78,Weekday,Emergency
CS2123,U211,V072,S049,2024-11-01 11:44:00,2024-11-01 13:21:00,97,25.55,Weekend,Regular
CS2124,U451,V127,S079,2024-11-16 09:59:00,2024-11-16 11:46:00,107,30.48,Weekday,Regular
CS2125,U280,V083,S035,2024-11-24 16:34:00,2024-11-24 18:14:00,100,64.16,Weekday,Emergency
CS2126,U491,V307,S010,2024-11-24 09:14:00,2024-11-24 11:03:00,109,39.22,Weekend,Regular
CS2127,U220,V023,S089,2024-11-20 15:39:00,2024-11-20 16:41:00,62,25.15,Weekend,Occasional
CS2128,U248,V491,S082,2024-11-19 17:07:00,2024-11-19 18:36:00,89,64.39,Weekday,Occasional
CS2129,U369,V458,S074,2024-11-13 10:16:00,2024-11-13 11:22:00,66,21.48,Weekend,Emergency
CS2130,U040,V021,S100,2024-11-23 13:41:00,2024-11-23 15:10:00,89,24.08,Weekday,Emergency
CS2131,U242,V186,S025,2024-11-18 14:22:00,2024-11-18 16:07:00,105,75.58,Weekday,Regular
CS2132,U415,V169,S024,2024-11-21 22:38:00,2024-11-22 00:18:00,100,46.63,Weekend,Emergency
CS2133,U246,V314,S038,2024-11-03 13:00:00,2024-11-03 14:41:00,101,82.49,Weekend,Emergency
CS2134,U104,V355,S012,2024-11-22 20:40:00,2024-11-22 21:41:00,61,52.96,Weekend,Occasional
CS2135,U426,V351,S037,2024-11-11 19:44:00,2024-11-11 21:00:00,76,55.26,Weekend,Regular
CS2136,U352,V409,S014,2024-11-11 21:36:00,2024-11-11 22:26:00,50,14.79,Weekday,Regular
CS2137,U188,V421,S051,2024-11-20 16:19:00,2024-11-20 17:34:00,75,46.65,Weekday,Emergency
CS2138,U112,V163,S014,2024-11-22 08:06:00,2024-11-22 09:22:00,76,44.83,Weekend,Occasional
CS2139,U284,V053,S005,2024-11-22 09:40:00,2024-11-22 11:25:00,105,47.96,Weekend,Emergency
CS2140,U164,V341,S081,2024-11-02 16:00:00,2024-11-02 17:05:00,65,28.46,Weekday,Emergency
CS2141,U217,V350,S083,2024-11-11 16:13:00,2024-11-11 17:48:00,95,40.48,Weekend,Regular
CS2142,U495,V373,S073,2024-11-19 14:09:00,2024-11-19 14:59:00,50,42.53,Weekday,Emergency
CS2143,U104,V403,S076,2024-11-13 20:30:00,2024-11-13 21:33:00,63,49.76,Weekend,Occasional
CS2144,U462,V345,S056,2024-11-07 16:40:00,2024-11-07 17:52:00,72,54.76,Weekday,Regular
CS2145,U269,V160,S004,2024-11-02 18:29:00,2024-11-02 20:00:00,91,49.19,Weekend,Emergency
CS2146,U447,V321,S002,2024-11-13 17:21:00,2024-11-13 18:14:00,53,39.83,Weekday,Occasional
CS2147,U152,V395,S099,2024-11-18 20:02:00,2024-11-18 21:55:00,113,78.04,Weekday,Regular
CS2148,U357,V010,S024,2024-11-26 10:16:00,2024-11-26 11:15:00,59,29.42,Weekend,Emergency
CS2149,U418,V097,S006,2024-11-11 09:44:00,2024-11-11 10:24:00,40,25.61,Weekend,Emergency
CS2150,U241,V410,S049,2024-11-10 08:59:00,2024-11-10 09:38:00,39,21.97,Weekend,Regular
CS2151,U005,V244,S052,2024-11-15 07:40:00,2024-11-15 08:49:00,69,56.06,Weekend,Regular
CS2152,U468,V439,S063,2024-11-12 10:06:00,2024-11-12 11:01:00,55,26.12,Weekday,Regular
CS2153,U082,V078,S014,2024-11-15 16:26:00,2024-11-15 17:29:00,63,53.99,Weekend,Regular
CS2154,U479,V270,S066,2024-11-02 15:41:00,2024-11-02 16:36:00,55,30.15,Weekday,Occasional
CS2155,U439,V131,S093,2024-11-14 19:26:00,2024-11-14 20:17:00,51,23.72,Weekday,Emergency
CS2156,U007,V090,S016,2024-11-25 14:21:00,2024-11-25 15:12:00,51,20.45,Weekend,Regular
CS2157,U071,V341,S050,2024-11-23 14:00:00,2024-11-23 15:04:00,64,24.28,Weekend,Occasional
CS2158,U219,V457,S029,2024-11-24 10:26:00,2024-11-24 10:59:00,33,19.56,Weekend,Occasional
CS2159,U354,V088,S013,2024-11-27 19:56:00,2024-11-27 21:24:00,88,24.83,Weekend,Emergency
CS2160,U214,V110,S012,2024-11-09 21:07:00,2024-11-09 22:00:00,53,18.81,Weekday,Occasional
CS2161,U425,V064,S004,2024-11-13 16:02:00,2024-11-13 16:37:00,35,19.26,Weekday,Regular
CS2162,U457,V338,S019,2024-11-19 19:35:00,2024-11-19 21:29:00,114,72.21,Weekday,Regular
CS2163,U066,V367,S001,2024-11-13 12:10:00,2024-11-13 13:40:00,90,34.38,Weekday,Emergency
CS2164,U257,V009,S005,2024-11-26 13:26:00,2024-11-26 14:28:00,62,27.63,Weekend,Regular
CS2165,U326,V429,S069,2024-11-12 20:09:00,2024-11-12 20:40:00,31,16.81,Weekend,Occasional
CS2166,U248,V217,S054,2024-11-25 08:26:00,2024-11-25 09:32:00,66,48.51,Weekend,Regular
CS2167,U454,V456,S031,2024-11-04 08:22:00,2024-11-04 08:55:00,33,17.21,Weekday,Occasional
CS2168,U068,V178,S027,2024-11-11 12:35:00,2024-11-11 14:15:00,100,61.79,Weekday,Regular
CS2169,U340,V209,S065,2024-11-16 19:44:00,2024-11-16 20:56:00,72,33.85,Weekday,Occasional
CS2170,U360,V135,S026,2024-11-20 13:20:00,2024-11-20 14:01:00,41,24.39,Weekday,Regular
CS2171,U198,V340,S007,2024-11-21 20:07:00,2024-11-21 21:05:00,58,18.92,Weekday,Emergency
CS2172,U026,V398,S037,2024-11-17 21:47:00,2024-11-17 23:46:00,119,59.05,Weekend,Emergency
CS2173,U336,V204,S096,2024-11-11 10:49:00,2024-11-11 11:21:00,32,19.86,Weekend,Occasional
CS2174,U108,V109,S073,2024-11-11 16:21:00,2024-11-11 18:09:00,108,57.14,Weekday,Occasional
CS2175,U397,V355,S068,2024-11-28 09:11:00,2024-11-28 11:07:00,116,97.1,Weekday,Emergency
CS2176,U041,V223,S092,2024-11-07 20:55:00,2024-11-07 22:16:00,81,31.09,Weekend,Emergency
CS2177,U073,V450,S072,2024-11-17 08:08:00,2024-11-17 10:07:00,119,95.72,Weekend,Occasional
CS2178,U218,V421,S067,2024-11-18 22:43:00,2024-11-19 00:08:00,85,55.56,Weekend,Occasional
CS2179,U299,V078,S097,2024-11-25 21:22:00,2024-11-25 22:06:00,44,37.44,Weekday,Regular
CS2180,U305,V065,S061,2024-11-03 20:30:00,2024-11-03 21:09:00,39,17.54,Weekday,Emergency
CS2181,U088,V427,S097,2024-11-02 20:04:00,2024-11-02 21:02:00,58,24.0,Weekday,Occasional
CS2182,U136,V480,S066,2024-11-09 15:15:00,2024-11-09 16:08:00,53,24.5,Weekday,Emergency
CS2183,U146,V368,S072,2024-11-23 21:36:00,2024-11-23 22:52:00,76,40.12,Weekday,Regular
CS2184,U211,V178,S010,2024-11-04 16:06:00,2024-11-04 17:22:00,76,43.49,Weekday,Regular
CS2185,U453,V183,S022,2024-11-23 08:09:00,2024-11-23 09:25:00,76,52.71,Weekend,Regular
CS2186,U023,V328,S056,2024-11-06 20:04:00,2024-11-06 20:49:00,45,32.22,Weekend,Occasional
CS2187,U228,V204,S037,2024-11-26 20:31:00,2024-11-26 21:10:00,39,31.96,Weekend,Emergency
CS2188,U113,V101,S018,2024-11-05 22:50:00,2024-11-05 23:20:00,30,15.94,Weekday,Occasional
CS2189,U122,V166,S079,2024-11-07 17:48:00,2024-11-07 18:39:00,51,12.95,Weekend,Occasional
CS2190,U100,V404,S092,2024-11-05 22:25:00,2024-11-05 23:54:00,89,35.5,Weekend,Regular
CS2191,U261,V041,S075,2024-11-02 10:49:00,2024-11-02 12:24:00,95,31.07,Weekday,Occasional
CS2192,U272,V415,S057,2024-11-24 08:10:00,2024-11-24 09:38:00,88,77.29,Weekend,Occasional
CS2193,U345,V477,S058,2024-11-27 17:27:00,2024-11-27 18:40:00,73,39.24,Weekday,Emergency
CS2194,U223,V056,S004,2024-11-08 14:34:00,2024-11-08 15:54:00,80,41.62,Weekend,Emergency
CS2195,U297,V201,S081,2024-11-06 06:36:00,2024-11-06 08:06:00,90,28.68,Weekend,Occasional
CS2196,U468,V119,S081,2024-11-05 11:48:00,2024-11-05 12:27:00,39,31.45,Weekend,Occasional
CS2197,U368,V418,S056,2024-11-04 11:21:00,2024-11-04 12:34:00,73,36.87,Weekday,Emergency
CS2198,U149,V498,S090,2024-11-18 18:56:00,2024-11-18 19:49:00,53,16.95,Weekday,Regular
CS2199,U411,V377,S049,2024-11-11 21:37:00,2024-11-11 22:40:00,63,19.97,Weekend,Regular
CS2200,U033,V494,S084,2024-11-07 21:42:00,2024-11-07 22:49:00,67,27.6,Weekend,Regular
CS2201,U437,V425,S014,2024-11-17 16:59:00,2024-11-17 18:25:00,86,42.13,Weekday,Regular
CS2202,U439,V409,S031,2024-11-23 17:50:00,2024-11-23 19:06:00,76,22.82,Weekend,Regular
CS2203,U026,V123,S031,2024-11-27 19:52:00,2024-11-27 20:48:00,56,28.23,Weekday,Emergency
CS2204,U437,V403,S072,2024-11-28 10:49:00,2024-11-28 11:24:00,35,22.38,Weekend,Emergency
CS2205,U298,V166,S020,2024-11-08 10:45:00,2024-11-08 11:53:00,68,21.09,Weekday,Regular
CS2206,U483,V155,S018,2024-11-26 16:19:00,2024-11-26 17:55:00,96,69.31,Weekday,Regular
CS2207,U444,V479,S033,2024-11-12 19:36:00,2024-11-12 20:33:00,57,27.08,Weekday,Emergency
CS2208,U129,V201,S005,2024-11-19 08:22:00,2024-11-19 10:20:00,118,40.7,Weekend,Occasional
CS2209,U496,V081,S037,2024-11-07 19:01:00,2024-11-07 20:26:00,85,44.89,Weekend,Occasional
CS2210,U370,V343,S006,2024-11-11 19:27:00,2024-11-11 20:46:00,79,28.37,Weekend,Emergency
CS2211,U385,V069,S075,2024-11-24 09:29:00,2024-11-24 10:28:00,59,27.57,Weekday,Regular
CS2212,U040,V120,S091,2024-11-08 11:41:00,2024-11-08 13:32:00,111,58.24,Weekend,Occasional
CS2213,U499,V055,S072,2024-11-12 12:06:00,2024-11-12 13:41:00,95,60.24,Weekday,Regular
CS2214,U118,V155,S019,2024-11-16 06:32:00,2024-11-16 07:16:00,44,31.06,Weekday,Emergency
CS2215,U154,V431,S015,2024-11-23 07:24:00,2024-11-23 08:31:00,67,16.12,Weekend,Emergency
CS2216,U402,V224,S047,2024-11-10 16:43:00,2024-11-10 17:52:00,69,54.71,Weekend,Regular
CS2217,U356,V090,S051,2024-11-01 07:00:00,2024-11-01 08:07:00,67,23.64,Weekday,Emergency
CS2218,U447,V300,S031,2024-11-17 10:38:00,2024-11-17 12:10:00,92,56.54,Weekday,Regular
CS2219,U185,V128,S099,2024-11-26 07:58:00,2024-11-26 09:04:00,66,37.54,Weekend,Occasional
CS2220,U426,V408,S012,2024-11-22 11:51:00,2024-11-22 13:48:00,117,77.74,Weekend,Occasional
CS2221,U440,V386,S084,2024-11-04 19:34:00,2024-11-04 20:05:00,31,29.91,Weekday,Occasional
CS2222,U130,V019,S065,2024-11-04 21:09:00,2024-11-04 23:08:00,119,75.08,Weekend,Emergency
CS2223,U310,V107,S052,2024-11-05 21:10:00,2024-11-05 23:02:00,112,31.33,Weekday,Occasional
CS2224,U388,V295,S002,2024-11-18 10:50:00,2024-11-18 12:39:00,109,44.58,Weekend,Regular
CS2225,U370,V183,S009,2024-11-24 19:19:00,2024-11-24 21:12:00,113,97.84,Weekend,Occasional
CS2226,U214,V395,S094,2024-11-24 12:20:00,2024-11-24 14:09:00,109,91.55,Weekend,Regular
CS2227,U251,V281,S080,2024-11-06 17:24:00,2024-11-06 18:18:00,54,39.09,Weekend,Regular
CS2228,U236,V308,S009,2024-11-26 15:37:00,2024-11-26 17:13:00,96,76.65,Weekday,Regular
CS2229,U236,V224,S036,2024-11-22 08:49:00,2024-11-22 09:46:00,57,37.86,Weekday,Regular
CS2230,U233,V332,S080,2024-11-12 20:38:00,2024-11-12 21:49:00,71,17.58,Weekday,Occasional
CS2231,U132,V462,S006,2024-11-15 11:37:00,2024-11-15 12:23:00,46,16.82,Weekend,Regular
CS2232,U221,V422,S037,2024-11-06 13:19:00,2024-11-06 14:16:00,57,42.72,Weekday,Regular
CS2233,U089,V257,S006,2024-11-09 18:55:00,2024-11-09 20:49:00,114,70.48,Weekend,Occasional
CS2234,U070,V337,S090,2024-11-13 09:40:00,2024-11-13 10:22:00,42,28.39,Weekend,Occasional
CS2235,U163,V425,S053,2024-11-21 12:32:00,2024-11-21 14:17:00,105,48.5,Weekend,Emergency
CS2236,U150,V402,S047,2024-11-23 18:51:00,2024-11-23 20:00:00,69,49.02,Weekday,Regular
CS2237,U404,V323,S067,2024-11-24 15:26:00,2024-11-24 17:26:00,120,75.35,Weekday,Regular
CS2238,U045,V127,S022,2024-11-13 20:17:00,2024-11-13 22:03:00,106,32.45,Weekday,Regular
CS2239,U353,V081,S020,2024-11-02 10:07:00,2024-11-02 10:53:00,46,27.97,Weekday,Occasional
CS2240,U311,V422,S044,2024-11-22 19:21:00,2024-11-22 21:08:00,107,74.41,Weekday,Occasional
CS2241,U456,V346,S041,2024-11-27 20:28:00,2024-11-27 22:23:00,115,95.38,Weekday,Emergency
CS2242,U159,V438,S036,2024-11-28 16:46:00,2024-11-28 18:25:00,99,56.9,Weekday,Regular
CS2243,U439,V001,S004,2024-11-25 06:59:00,2024-11-25 08:35:00,96,64.79,Weekend,Regular
CS2244,U231,V200,S034,2024-11-04 19:17:00,2024-11-04 20:55:00,98,39.72,Weekday,Regular
CS2245,U395,V344,S087,2024-11-14 15:17:00,2024-11-14 16:14:00,57,26.64,Weekday,Emergency
CS2246,U125,V444,S089,2024-11-07 12:43:00,2024-11-07 13:40:00,57,32.39,Weekday,Regular
CS2247,U034,V392,S085,2024-11-02 16:58:00,2024-11-02 18:01:00,63,15.8,Weekday,Regular
CS2248,U146,V108,S055,2024-11-22 18:05:00,2024-11-22 19:20:00,75,43.43,Weekday,Emergency
CS2249,U337,V313,S041,2024-11-01 10:53:00,2024-11-01 12:34:00,101,56.49,Weekend,Occasional
CS2250,U349,V112,S025,2024-11-20 20:21:00,2024-11-20 21:44:00,83,32.53,Weekend,Regular
CS2251,U259,V153,S028,2024-11-11 12:39:00,2024-11-11 14:11:00,92,34.94,Weekday,Regular
CS2252,U242,V384,S085,2024-11-04 11:33:00,2024-11-04 13:19:00,106,77.32,Weekend,Regular
CS2253,U025,V386,S025,2024-11-19 12:32:00,2024-11-19 13:21:00,49,36.87,Weekend,Regular
CS2254,U179,V122,S072,2024-11-03 09:19:00,2024-11-03 11:18:00,119,82.52,Weekend,Occasional
CS2255,U118,V407,S049,2024-11-23 07:44:00,2024-11-23 08:37:00,53,28.12,Weekday,Occasional
CS2256,U362,V120,S056,2024-11-11 08:47:00,2024-11-11 10:43:00,116,63.88,Weekday,Regular
CS2257,U138,V064,S006,2024-11-09 20:16:00,2024-11-09 22:15:00,119,48.64,Weekday,Emergency
CS2258,U139,V274,S058,2024-11-23 21:47:00,2024-11-23 23:09:00,82,39.65,Weekend,Regular
CS2259,U194,V203,S014,2024-11-04 19:21:00,2024-11-04 20:03:00,42,27.68,Weekday,Occasional
CS2260,U344,V180,S034,2024-11-06 22:10:00,2024-11-06 23:42:00,92,45.37,Weekend,Regular
CS2261,U124,V228,S021,2024-11-24 12:31:00,2024-11-24 14:24:00,113,40.45,Weekday,Emergency
CS2262,U284,V409,S046,2024-11-28 10:38:00,2024-11-28 12:34:00,116,41.2,Weekday,Emergency
CS2263,U110,V014,S055,2024-11-15 11:45:00,2024-11-15 12:37:00,52,13.28,Weekend,Regular
CS2264,U258,V338,S035,2024-11-11 14:24:00,2024-11-11 15:34:00,70,47.67,Weekday,Emergency
CS2265,U077,V058,S033,2024-11-21 16:16:00,2024-11-21 16:46:00,30,17.44,Weekend,Regular
CS2266,U235,V110,S047,2024-11-09 19:04:00,2024-11-09 19:41:00,37,12.93,Weekday,Occasional
CS2267,U019,V332,S028,2024-11-05 14:27:00,2024-11-05 15:24:00,57,18.4,Weekday,Occasional
CS2268,U024,V016,S079,2024-11-05 12:05:00,2024-11-05 13:09:00,64,49.74,Weekend,Regular
CS2269,U225,V044,S087,2024-11-01 18:11:00,2024-11-01 19:53:00,102,26.43,Weekday,Regular
CS2270,U367,V028,S066,2024-11-19 13:05:00,2024-11-19 14:19:00,74,46.58,Weekend,Emergency
CS2271,U320,V144,S056,2024-11-08 22:46:00,2024-11-08 23:25:00,39,18.68,Weekday,Emergency
CS2272,U145,V072,S071,2024-11-02 15:04:00,2024-11-02 16:54:00,110,30.83,Weekday,Regular
CS2273,U202,V102,S098,2024-11-25 12:04:00,2024-11-25 13:06:00,62,24.26,Weekday,Regular
CS2274,U172,V093,S011,2024-11-15 10:25:00,2024-11-15 11:51:00,86,36.39,Weekday,Occasional
CS2275,U393,V128,S083,2024-11-02 14:08:00,2024-11-02 15:56:00,108,71.88,Weekday,Emergency
CS2276,U350,V423,S029,2024-11-02 11:16:00,2024-11-02 11:55:00,39,16.24,Weekday,Regular
CS2277,U085,V207,S054,2024-11-26 12:08:00,2024-11-26 12:56:00,48,23.56,Weekday,Regular
CS2278,U209,V139,S061,2024-11-14 06:56:00,2024-11-14 08:16:00,80,58.11,Weekend,Emergency
CS2279,U202,V115,S090,2024-11-18 18:01:00,2024-11-18 18:32:00,31,16.7,Weekend,Emergency
CS2280,U320,V434,S089,2024-11-08 06:40:00,2024-11-08 07:14:00,34,11.62,Weekday,Regular
CS2281,U047,V494,S004,2024-11-05 21:02:00,2024-11-05 22:33:00,91,33.71,Weekday,Emergency
CS2282,U283,V190,S088,2024-11-21 15:17:00,2024-11-21 16:26:00,69,27.1,Weekend,Emergency
CS2283,U498,V064,S009,2024-11-21 08:58:00,2024-11-21 10:47:00,109,47.11,Weekday,Regular
CS2284,U202,V495,S009,2024-11-17 17:32:00,2024-11-17 19:06:00,94,29.67,Weekday,Emergency
CS2285,U179,V036,S049,2024-11-23 18:08:00,2024-11-23 19:53:00,105,86.94,Weekend,Occasional
CS2286,U489,V431,S054,2024-11-09 06:38:00,2024-11-09 07:53:00,75,20.82,Weekday,Regular
CS2287,U472,V316,S091,2024-11-23 20:52:00,2024-11-23 21:24:00,32,7.89,Weekday,Emergency
CS2288,U371,V362,S025,2024-11-04 21:41:00,2024-11-04 22:45:00,64,23.27,Weekend,Occasional
CS2289,U115,V168,S029,2024-11-12 11:38:00,2024-11-12 12:55:00,77,44.11,Weekday,Regular
CS2290,U370,V029,S016,2024-11-11 18:11:00,2024-11-11 19:56:00,105,63.14,Weekend,Regular
CS2291,U193,V103,S061,2024-11-14 16:08:00,2024-11-14 17:23:00,75,49.85,Weekend,Regular
CS2292,U178,V365,S021,2024-11-08 22:20:00,2024-11-08 23:05:00,45,15.76,Weekday,Regular
CS2293,U449,V347,S060,2024-11-07 20:59:00,2024-11-07 21:58:00,59,19.92,Weekday,Regular
CS2294,U127,V217,S023,2024-11-15 22:53:00,2024-11-15 23:38:00,45,28.92,Weekday,Occasional
CS2295,U161,V081,S086,2024-11-01 11:09:00,2024-11-01 12:07:00,58,29.24,Weekend,Emergency
CS2296,U263,V330,S047,2024-11-01 22:21:00,2024-11-01 23:31:00,70,45.28,Weekday,Regular
CS2297,U392,V098,S018,2024-11-05 22:34:00,2024-11-06 00:03:00,89,61.07,Weekend,Regular
CS2298,U303,V473,S042,2024-11-01 09:34:00,2024-11-01 10:27:00,53,28.83,Weekend,Regular
CS2299,U386,V026,S025,2024-11-12 09:24:00,2024-11-12 09:58:00,34,32.29,Weekend,Regular
CS2300,U487,V229,S012,2024-11-10 10:27:00,2024-11-10 11:26:00,59,42.73,Weekday,Regular
CS2301,U120,V447,S022,2024-11-10 19:47:00,2024-11-10 20:39:00,52,20.81,Weekday,Regular
CS2302,U207,V224,S063,2024-11-03 22:11:00,2024-11-03 23:20:00,69,49.07,Weekday,Emergency
CS2303,U287,V063,S038,2024-11-11 16:16:00,2024-11-11 16:48:00,32,13.33,Weekend,Emergency
CS2304,U244,V123,S090,2024-11-07 12:59:00,2024-11-07 14:36:00,97,52.43,Weekday,Occasional
CS2305,U471,V242,S079,2024-11-14 12:52:00,2024-11-14 14:20:00,88,67.08,Weekday,Emergency
CS2306,U396,V115,S091,2024-11-28 06:49:00,2024-11-28 08:32:00,103,62.25,Weekday,Regular
CS2307,U165,V090,S064,2024-11-18 08:44:00,2024-11-18 09:19:00,35,12.68,Weekday,Emergency
CS2308,U294,V222,S058,2024-11-25 19:29:00,2024-11-25 20:20:00,51,19.63,Weekday,Emergency
