station name,street address,city,state,zip,ev level1 evse num,ev level2 evse num,ev dc fast count,ev network,ev connector types,access code,facility type,total_chargers,has_level1,has_level2,has_dc_fast,zip_code,county_name,electricity_rate_per_kwh,rate_tier_x,rate_per_kwh,rate_tier_y
TPSD ESC 1,200 La Terraza Blvd,Escondido,CA,92025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92025.0,San Diego,0.4597,Low,0.4597,Low
SIERRA RIDGE SIERRA RIDGE 1,100 Fowler Ave,Clovis,CA,93611,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,93611.0,Fresno,0.4597,Low,0.4597,Low
CIRCA COMMERICA STATION 5,1200 S Figueroa St,Los Angeles,CA,90015,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90015.0,Los Angeles,0.3,Lowest,0.3,Lowest
CIRCA COMMERICA STATION 4,1200 S Figueroa St,Los Angeles,CA,90015,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90015.0,Los Angeles,0.3,Lowest,0.3,Lowest
CIRCA COMMERICA STATION 14,1200 S Figueroa St,Los Angeles,CA,90015,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,90015.0,Los Angeles,0.3,Lowest,0.3,Lowest
CIRCA COMMERICA STATION 13,1200 S Figueroa St,Los Angeles,CA,90015,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,90015.0,Los Angeles,0.3,Lowest,0.3,Lowest
IRVINE  CO  OFC 4820 EASTGATE 2,4820 Eastgate Mall,San Diego,CA,92121,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92121.0,San Diego,0.4597,Low,0.4597,Low
IRVINE  CO  OFC 4820 EASTGATE 1,4820 Eastgate Mall,San Diego,CA,92121,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92121.0,San Diego,0.4597,Low,0.4597,Low
VCH MOB EV3,41169 Goodwin Way,Madera,CA,93636,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,93636.0,Madera,0.4597,Low,0.4597,Low
VCH MOB EV2,41169 Goodwin Way,Madera,CA,93636,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,93636.0,Madera,0.4597,Low,0.4597,Low
VCH MOB EV5,41169 Goodwin Way,Madera,CA,93636,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,93636.0,Madera,0.4597,Low,0.4597,Low
VCH MOB EV6,41169 Goodwin Way,Madera,CA,93636,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,93636.0,Madera,0.4597,Low,0.4597,Low
VCH MOB EV1,41169 Goodwin Way,Madera,CA,93636,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,93636.0,Madera,0.4597,Low,0.4597,Low
IRVINE  CO  OFC 600 W BROAD 04,600 West Broadway,San Diego,CA,92101,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92101.0,San Diego,0.4597,Low,0.4597,Low
IRVINE  CO  OFC 600 W BROAD 03,600 West Broadway,San Diego,CA,92101,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92101.0,San Diego,0.4597,Low,0.4597,Low
IRVINE  CO  OFC 600 W BROAD 01,600 West Broadway,San Diego,CA,92101,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92101.0,San Diego,0.4597,Low,0.4597,Low
IRVINE  CO  OFC 600 W BROAD 05,600 West Broadway,San Diego,CA,92101,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92101.0,San Diego,0.4597,Low,0.4597,Low
IRVINE  CO  OFC CBC 165 TECH 01,165 Technology Dr,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618.0,Orange,0.3869,Lowest,0.3869,Lowest
CITY OF DOWNEY WILDERNESS PK 1,10999 Little Lake Rd,Downey,CA,90241,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90241.0,Los Angeles,0.3,Lowest,0.3,Lowest
CAISO EVCS-4,250 Outcropping Way,Folsom,CA,95630,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95630.0,Sacramento,0.3869,Lowest,0.3869,Lowest
CAISO EVCS-3,250 Outcropping Way,Folsom,CA,95630,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95630.0,Sacramento,0.3869,Lowest,0.3869,Lowest
CAISO EVCS-17,250 Outcropping Way,Folsom,CA,95630,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95630.0,Sacramento,0.3869,Lowest,0.3869,Lowest
CAISO EVCS-16,250 Outcropping Way,Folsom,CA,95630,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95630.0,Sacramento,0.3869,Lowest,0.3869,Lowest
CAISO EVCS-18,250 Outcropping Way,Folsom,CA,95630,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95630.0,Sacramento,0.3869,Lowest,0.3869,Lowest
CAISO EVCS-12,250 Outcropping Way,Folsom,CA,95630,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95630.0,Sacramento,0.3869,Lowest,0.3869,Lowest
CAISO EVCS-7,250 Outcropping Way,Folsom,CA,95630,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95630.0,Sacramento,0.3869,Lowest,0.3869,Lowest
CAISO EVCS-6,250 Outcropping Way,Folsom,CA,95630,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95630.0,Sacramento,0.3869,Lowest,0.3869,Lowest
DC CORRIDOR HANGTOWN CT4K,1184 Broadway,Placerville,CA,95667,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95667.0,El Dorado,0.4597,Low,0.4597,Low
6080 CENTER DR HHC12-6100,6100 Center Dr,Los Angeles,CA,90045,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90045.0,Los Angeles,0.3,Lowest,0.3,Lowest
6080 CENTER DR HHC11-6100,6100 Center Dr,Los Angeles,CA,90045,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90045.0,Los Angeles,0.3,Lowest,0.3,Lowest
6080 CENTER DR HHC14-6100,6100 Center Dr,Los Angeles,CA,90045,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90045.0,Los Angeles,0.3,Lowest,0.3,Lowest
6080 CENTER DR HHC22-6080,6080 Center Dr,Los Angeles,CA,90068,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90068.0,Los Angeles,0.3,Lowest,0.3,Lowest
6080 CENTER DR HHC20-6080,6080 Center Dr,Los Angeles,CA,90068,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90068.0,Los Angeles,0.3,Lowest,0.3,Lowest
6080 CENTER DR HHC21-6080,6080 Center Dr,Los Angeles,CA,90068,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90068.0,Los Angeles,0.3,Lowest,0.3,Lowest
6080 CENTER DR HHC7-6080,6080 Center Dr,Los Angeles,CA,90068,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90068.0,Los Angeles,0.3,Lowest,0.3,Lowest
6080 CENTER DR HHC8-6080,6080 Center Dr,Los Angeles,CA,90068,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90068.0,Los Angeles,0.3,Lowest,0.3,Lowest
COUNTY EVSE EMPLOYE PARK 3,625 7th St,Sacramento,CA,95814,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95814.0,Sacramento,0.3869,Lowest,0.3869,Lowest
COUNTY EVSE EMPLOYE PARK 2,625 7th St,Sacramento,CA,95814,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95814.0,Sacramento,0.3869,Lowest,0.3869,Lowest
COUNTY EVSE EMPLOYEE PARK,625 7th St,Sacramento,CA,95814,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95814.0,Sacramento,0.3869,Lowest,0.3869,Lowest
6080 CENTER DR HHC15-6060,6060 Center Dr,Los Angeles,CA,90045,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90045.0,Los Angeles,0.3,Lowest,0.3,Lowest
6080 CENTER DR HHC18-6060,6060 Center dr,Los Angeles,CA,90045,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90045.0,Los Angeles,0.3,Lowest,0.3,Lowest
6080 CENTER DR HHC17-6060,6060 Center Dr,Los Angeles,CA,90045,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90045.0,Los Angeles,0.3,Lowest,0.3,Lowest
IRVINE CO APTS CENTERPOINTE 6,7725 Gateway,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618.0,Orange,0.3869,Lowest,0.3869,Lowest
IRVINE CO APTS CENTERPOINTE 2,7725 Gateway,Irvine,CA,92618,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92618.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 30&31,1155 Magic Way,Anaheim,CA,92802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 28&29,1155 Magic Way,Anaheim,CA,92802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 26&27,1155 Magic Way,Anaheim,CA,92802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 20&21,1149 Magic Way,Anaheim,CA,92802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 14&15,1131 Magic Way,Anaheim,CA,92802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 12&13,1149 Magic Way,Anaheim,CA,92802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 22&23,1149 Magic Way,Anaheim,CA,92802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 32&33,1165 Magic Way,Anaheim,CA,92802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 16&17,1131 Magic Way,Anaheim,CA,92802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 04&05,1131 Magic Way,Anaheim,CA,92802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 08&09,1131 Magic Way,Anaheim,CA,92802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
PIXAR PALS PIXAR 01 ADA,1313 Disneyland Dr,Anaheim,CA,92802,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92802.0,Orange,0.3869,Lowest,0.3869,Lowest
RCEA EV NETWORK FOCHC EV 1,3750 Rohnerville Rd,Fortuna,CA,95540,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95540.0,Humboldt,0.4597,Low,0.4597,Low
RCEA EV NETWORK FOCHC EV 2,3750 Rohnerville Rd,Fortuna,CA,95540,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95540.0,Humboldt,0.4597,Low,0.4597,Low
RCEA EV NETWORK FOCHC EV 3,3750 Rohnerville Rd,Fortuna,CA,95540,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95540.0,Humboldt,0.4597,Low,0.4597,Low
MIDTOWN LA EV-02,4550 W Pico Blvd,Los Angeles,CA,90019,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90019.0,Los Angeles,0.3,Lowest,0.3,Lowest
MIDTOWN LA EV-01,4550 W Pico Blvd,Los Angeles,CA,90019,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,90019.0,Los Angeles,0.3,Lowest,0.3,Lowest
LINELOFTS EV 2,1737 N Las Palmas Ave,Los Angeles,CA,90028,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,90028.0,Los Angeles,0.3,Lowest,0.3,Lowest
LINELOFTS EV 1,1737 N Las Palmas Ave,Los Angeles,CA,90028,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,90028.0,Los Angeles,0.3,Lowest,0.3,Lowest
WESTFIELD UTC PALISADE 5,8800 Lombard Place,San Diego,CA,92122,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92122.0,San Diego,0.4597,Low,0.4597,Low
WESTFIELD UTC PALISADE 4,8800 Lombard Place,San Diego,CA,92122,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92122.0,San Diego,0.4597,Low,0.4597,Low
WESTFIELD UTC PALISADE 3,8800 Lombard Place,San Diego,CA,92122,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92122.0,San Diego,0.4597,Low,0.4597,Low
WESTFIELD UTC PALISADE 2,8800 Lombard Place,San Diego,CA,92122,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92122.0,San Diego,0.4597,Low,0.4597,Low
FORTIRWINDPW WACH-390-08,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
FORTIRWINDPW WACH-390-07,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
FORTIRWINDPW WACH-390-05,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
FORTIRWINDPW WACH-390-03,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
FORTIRWINDPW WACH-390-10,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
FORTIRWINDPW WACH-390-13,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
FORTIRWINDPW WACH-390-02,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
FORTIRWINDPW WACH-390-12,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
FORTIRWINDPW WACH-390-06,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
FORTIRWINDPW WACH-390-11,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
FORTIRWINDPW WACH-390-09,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
FORTIRWINDPW WACH-390-01,390 N Loop Rd,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92310.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
IRVINE  CO  OFC 130 THEORY 02,130 Theory,Irvine,CA,92617,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92617.0,Orange,0.3869,Lowest,0.3869,Lowest
IRVINE  CO  OFC 130 THEORY 03,130 Theory,Irvine,CA,92617,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92617.0,Orange,0.3869,Lowest,0.3869,Lowest
IRVINE  CO  OFC 130 THEORY 01,130 Theory,Irvine,CA,92617,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92617.0,Orange,0.3869,Lowest,0.3869,Lowest
SIMON FOLSOM OUTLETS1,13000 Folsom Blvd,Folsom,CA,95630,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,95630.0,Sacramento,0.3869,Lowest,0.3869,Lowest
IRVINE  CO  OFC 30PACIFICA L1 2,30 Pacifica,Irvine,CA,92618,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92618.0,Orange,0.3869,Lowest,0.3869,Lowest
IRVINE  CO  OFC 30PACIFICA L3 1,30 Pacifica,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618.0,Orange,0.3869,Lowest,0.3869,Lowest
IRVINE  CO  OFC 30PACIFICA L3 9,30 Pacifica,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618.0,Orange,0.3869,Lowest,0.3869,Lowest
IRVINE  CO  OFC 30PACIFICA L3 7,30 Pacifica,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92618.0,Orange,0.3869,Lowest,0.3869,Lowest
SIMON GILROY OUTLETS1,681 Leavesley Rd,Gilroy,CA,95020,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,95020.0,Santa Clara,0.4597,Low,0.4597,Low
800 NORTH BRAND 800 NB EV5,800 N Brand Blvd,Glendale,CA,91203,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,91203.0,Los Angeles,0.3,Lowest,0.3,Lowest
800 NORTH BRAND 800 NB EV6,800 N Brand Blvd,Glendale,CA,91203,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,91203.0,Los Angeles,0.3,Lowest,0.3,Lowest
800 NORTH BRAND 800 NB EV7,800 N Brand Blvd,Glendale,CA,91203,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,91203.0,Los Angeles,0.3,Lowest,0.3,Lowest
800 NORTH BRAND 800 NB EV3,800 N Brand blvd,Glendale,CA,91203,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,91203.0,Los Angeles,0.3,Lowest,0.3,Lowest
800 NORTH BRAND 800 NB EV1,800 N Brand Blvd,Glendale,CA,91203,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,91203.0,Los Angeles,0.3,Lowest,0.3,Lowest
800 NORTH BRAND 800 NB EV2,800 N Brand Blvd,Glendale,CA,91203,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,91203.0,Los Angeles,0.3,Lowest,0.3,Lowest
MBT STATION 4,1230 Rosecrans Ave,Manhattan Beach,CA,90266,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90266.0,Los Angeles,0.3,Lowest,0.3,Lowest
MBT STATION 2,1230 Rosecrans Ave,Manhattan Beach,CA,90266,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90266.0,Los Angeles,0.3,Lowest,0.3,Lowest
MBT STATION 3,1230 Rosecrans Ave,Manhattan Beach,CA,90266,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90266.0,Los Angeles,0.3,Lowest,0.3,Lowest
MBT STATION 1,1230 Rosecrans Ave,Manhattan Beach,CA,90266,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90266.0,Los Angeles,0.3,Lowest,0.3,Lowest
IRVINE  CO  OFC THE LAUNCH 01,18592 MacArthur Blvd,Irvine,CA,92612,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92612.0,Orange,0.3869,Lowest,0.3869,Lowest
LONG BEACH GRANADA 2,4411 E Ocean Blvd,Long Beach,CA,90803,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90803.0,Los Angeles,0.3,Lowest,0.3,Lowest
LONG BEACH GRANADA 1,4411 E Ocean Blvd,Long Beach,CA,90803,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90803.0,Los Angeles,0.3,Lowest,0.3,Lowest
SMCCD DO 3 (RIGHT),3401 CSM Dr District Office,San Mateo,CA,94402,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94402.0,San Mateo,0.4597,Low,0.4597,Low
CONTRA COSTA CO SAN PABLO WIC 2,501 Gateway Ave San Pablo WIC,San Pablo,CA,94806,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,94806.0,Contra Costa,0.4597,Low,0.4597,Low
PARAMOUNT GOWER 01,801 N Gower St,Los Angeles,CA,90038,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90038.0,Los Angeles,0.3,Lowest,0.3,Lowest
FWM STATION 02,13999 Marquesas Way,Marina del Rey,CA,90292,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90292.0,Los Angeles,0.3,Lowest,0.3,Lowest
META MPK29-11,220 Jefferson Dr,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94025.0,San Mateo,0.4597,Low,0.4597,Low
META MPK29-06,220 Jefferson Dr,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94025.0,San Mateo,0.4597,Low,0.4597,Low
META MPK29-08,220 Jefferson Dr,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94025.0,San Mateo,0.4597,Low,0.4597,Low
META MPK29-13,220 Jefferson Dr,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94025.0,San Mateo,0.4597,Low,0.4597,Low
META MPK29-10,220 Jefferson Dr,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94025.0,San Mateo,0.4597,Low,0.4597,Low
META MPK29-09,220 Jefferson Dr,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94025.0,San Mateo,0.4597,Low,0.4597,Low
META MPK29-12,220 Jefferson Dr,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94025.0,San Mateo,0.4597,Low,0.4597,Low
META MPK29-07 GW,220 Jefferson Dr,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94025.0,San Mateo,0.4597,Low,0.4597,Low
IRVINE  CO  OFC 100 INNOVATN 01,100 Innovation Dr,Irvine,CA,92617,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,92617.0,Orange,0.3869,Lowest,0.3869,Lowest
IRVINE  CO  OFC 100 INNOVATN 03,100 Innovation Dr,Irvine,CA,92617,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92617.0,Orange,0.3869,Lowest,0.3869,Lowest
IRVINE  CO  OFC SVC STATION 05,2550 N First St,San Jose,CA,95131,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95131.0,Santa Clara,0.4597,Low,0.4597,Low
IRVINE  CO  OFC SVC STATION 06,2550 N First St,San Jose,CA,95131,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,95131.0,Santa Clara,0.4597,Low,0.4597,Low
IRVINE  CO  OFC SVC STATION 07,2550 N First St,San Jose,CA,95131,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,95131.0,Santa Clara,0.4597,Low,0.4597,Low
IRVINE  CO  OFC SVC STATION 01,2550 N 1st St,San Jose,CA,95131,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95131.0,Santa Clara,0.4597,Low,0.4597,Low
IRVINE  CO  OFC SVC STATION 02,2550 N First St,San Jose,CA,95131,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95131.0,Santa Clara,0.4597,Low,0.4597,Low
IRVINE  CO  OFC SVC STATION 03,2550 N 1st St,San Jose,CA,95131,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95131.0,Santa Clara,0.4597,Low,0.4597,Low
EJM EQUITIES STATION 01,12181 Bluff Creek Dr.,Los Angeles,CA,90094,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90094.0,Los Angeles,0.3,Lowest,0.3,Lowest
EJM EQUITIES STATION 02,12181 Bluff Creek Dr,Los Angeles,CA,90094,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90094.0,Los Angeles,0.3,Lowest,0.3,Lowest
CALIFORNIA PLAZ CHARGER 1,2121 N California Blvd,Walnut Creek,CA,94596,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,94596.0,Contra Costa,0.4597,Low,0.4597,Low
ONNI SQUARE STATION 1,221 W 2ND ST,Los Angeles,CA,90012,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90012.0,Los Angeles,0.3,Lowest,0.3,Lowest
OAK STREET CHAR STATION2,107 N Oak St,Ukiah,CA,95482,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,95482.0,Mendocino,0.4597,Low,0.4597,Low
LONG BEACH BROADWAY_D3,332 W Broadway,Long Beach,CA,90802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90802.0,Los Angeles,0.3,Lowest,0.3,Lowest
LONG BEACH BROADWAY_D2,332 W Broadway,Long Beach,CA,90802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90802.0,Los Angeles,0.3,Lowest,0.3,Lowest
LONG BEACH BROADWAY_ADA 2,332 W Broadway,Long Beach,CA,90802,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,90802.0,Los Angeles,0.3,Lowest,0.3,Lowest
LONG BEACH BROADWAY_D1,332 W Broadway,Long Beach,CA,90802,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,90802.0,Los Angeles,0.3,Lowest,0.3,Lowest
